DailyAvgDr,DailyAvgPr,DailyAvgRe,DailyAvgHo,LongLat_X,LongLat_Y,FireEvent,Year,Month,Day
64.02,0,79.09,4.24,-122.8102,38.5038,0,2014,7,21
65.23,0,74.34,3.95,-122.8102,38.5038,0,2014,7,22
68.74,0,68.52,3.24,-122.8102,38.5038,0,2014,7,23
71.14,0,59.12,3.44,-122.8102,38.5038,0,2014,7,24
73.34,0,51.72,3.24,-122.8102,38.5038,0,2014,7,25
69.42,0,60.76,4.96,-122.8102,38.5038,0,2014,7,26
67.54,0,66.59,5.7,-122.8102,38.5038,0,2014,7,27
61.52,0,77.5,5.93,-122.8102,38.5038,0,2014,7,28
64.54,0,73.61,4.74,-122.8102,38.5038,0,2014,7,29
63.75,0,78.21,4.42,-122.8102,38.5038,0,2014,7,30
60.93,0,82.51,3.58,-122.8102,38.5038,0,2014,7,31
61.56,0,79.68,4.24,-122.8102,38.5038,0,2014,8,1
60.31,0,81.76,4.79,-122.8102,38.5038,0,2014,8,2
60.31,0,81.26,4.97,-122.8102,38.5038,0,2014,8,3
61.47,0,79.19,3.81,-122.8102,38.5038,0,2014,8,4
62.02,0,82.47,2.22,-122.8102,38.5038,0,2014,8,5
67.43,0,73.74,5.26,-122.8102,38.5038,0,2014,8,6
63.82,0,75.97,3.87,-122.8102,38.5038,0,2014,8,7
61.93,0,75.57,3.14,-122.8102,38.5038,0,2014,8,8
61.47,0,72.63,6.63,-122.8102,38.5038,0,2014,8,9
61.64,0,76.24,5.76,-122.8102,38.5038,0,2014,8,10
62.99,0,76.45,4.27,-122.8102,38.5038,0,2014,8,11
62.08,0,77.71,3.13,-122.8102,38.5038,0,2014,8,12
61.65,0,79.21,4.3,-122.8102,38.5038,0,2014,8,13
59.09,0,86.29,3.49,-122.8102,38.5038,0,2014,8,14
62.68,0,77.1,5.69,-122.8102,38.5038,0,2014,8,15
62.31,0,76.35,4.55,-122.8102,38.5038,0,2014,8,16
60.39,0,83.19,4.32,-122.8102,38.5038,0,2014,8,17
61.12,0,81.35,5.68,-122.8102,38.5038,0,2014,8,18
61.96,0,80.47,4.72,-122.8102,38.5038,0,2014,8,19
60.75,0,85.11,3.24,-122.8102,38.5038,0,2014,8,20
64.4,0,77,4.86,-122.8102,38.5038,0,2014,8,21
62.61,0,80.06,4.69,-122.8102,38.5038,0,2014,8,22
63.12,0,77.59,4.21,-122.8102,38.5038,0,2014,8,23
63.43,0,72.79,4.48,-122.8102,38.5038,0,2014,8,24
61.41,0,79.67,3.94,-122.8102,38.5038,0,2014,8,25
64.77,0,72.39,3.82,-122.8102,38.5038,0,2014,8,26
63.27,0,78.56,4,-122.8102,38.5038,0,2014,8,27
63.29,0,79.7,3.82,-122.8102,38.5038,0,2014,8,28
64.47,0,76.34,3.97,-122.8102,38.5038,0,2014,8,29
71.1,0,58.38,4.62,-122.8102,38.5038,0,2014,8,30
67.82,0,63.19,3.92,-122.8102,38.5038,0,2014,8,31
69.68,0,60.58,3.92,-122.8102,38.5038,0,2014,9,1
58.79,0,86.2,4.08,-122.8102,38.5038,0,2014,9,2
61.14,0,82.5,4.15,-122.8102,38.5038,0,2014,9,3
60.85,0,83.77,3.11,-122.8102,38.5038,0,2014,9,4
62.66,0,74.04,4.21,-122.8102,38.5038,0,2014,9,5
61.09,0,74.29,3.21,-122.8102,38.5038,0,2014,9,6
60.23,0,75.03,3.31,-122.8102,38.5038,0,2014,9,7
57.68,0,82,3.33,-122.8102,38.5038,0,2014,9,8
62.17,0,73.67,2.56,-122.8102,38.5038,0,2014,9,9
60.5,0,76.59,1.49,-122.8102,38.5038,0,2014,9,10
60.81,0,78.03,2.94,-122.8102,38.5038,0,2014,9,11
60.99,0,78.92,2.16,-122.8102,38.5038,0,2014,9,12
62.13,0,79.89,3.92,-122.8102,38.5038,0,2014,9,13
62.74,0,76.45,3.62,-122.8102,38.5038,0,2014,9,14
59.94,0,80.4,3.02,-122.8102,38.5038,0,2014,9,15
64.68,0,69.85,3.65,-122.8102,38.5038,0,2014,9,16
65.85,0,76.63,3.51,-122.8102,38.5038,0,2014,9,17
66.77,0,88.6,6.05,-122.8102,38.5038,0,2014,9,18
61.6,0,91.41,2.8,-122.8102,38.5038,0,2014,9,19
63.53,0,84.61,3.85,-122.8102,38.5038,0,2014,9,20
64.57,0,75.62,4.28,-122.8102,38.5038,0,2014,9,21
63.08,0,78.38,2.72,-122.8102,38.5038,0,2014,9,22
61.71,0,82.44,2.31,-122.8102,38.5038,0,2014,9,23
66.21,0,84.89,5.33,-122.8102,38.5038,0,2014,9,24
61.39,0,84.78,3.03,-122.8102,38.5038,0,2014,9,25
58.95,0.03,83.96,4.09,-122.8102,38.5038,0,2014,9,26
61.54,0,76.41,2.7,-122.8102,38.5038,0,2014,9,27
58.43,0,86.97,2.49,-122.8102,38.5038,0,2014,9,28
58.81,0,87.47,2.82,-122.8102,38.5038,0,2014,9,29
57.16,0,85.98,1.12,-122.8102,38.5038,0,2014,9,30
67.42,0,51.16,4.88,-122.8102,38.5038,0,2014,10,1
66.78,0,49.48,2.36,-122.8102,38.5038,0,2014,10,2
69.54,0,41.4,3.36,-122.8102,38.5038,0,2014,10,3
68.86,0,46.4,2.56,-122.8102,38.5038,0,2014,10,4
65.57,0,60.28,2.32,-122.8102,38.5038,0,2014,10,5
57.54,0,80.1,1.59,-122.8102,38.5038,0,2014,10,6
53.54,0,87.56,1.56,-122.8102,38.5038,0,2014,10,7
55.14,0,84.29,1.39,-122.8102,38.5038,0,2014,10,8
56.19,0,87.59,4,-122.8102,38.5038,0,2014,10,9
59.26,0,78.59,2.34,-122.8102,38.5038,0,2014,10,10
56.15,0,84.28,1.4,-122.8102,38.5038,0,2014,10,11
69.74,0,54.73,4.31,-122.8102,38.5038,0,2014,10,12
63.38,0,60.54,4.79,-122.8102,38.5038,0,2014,10,13
61.72,0,81.62,5.56,-122.8102,38.5038,0,2014,10,14
61.07,0,78.43,3.37,-122.8102,38.5038,0,2014,10,15
57.37,0,75.88,1.96,-122.8102,38.5038,0,2014,10,16
58.65,0,81.73,1.77,-122.8102,38.5038,0,2014,10,17
64.07,0,81.33,2.14,-122.8102,38.5038,0,2014,10,18
60.72,0,89.33,2.31,-122.8102,38.5038,0,2014,10,19
60.75,0,83.24,3.22,-122.8102,38.5038,0,2014,10,20
57.22,0,73.16,3.64,-122.8102,38.5038,0,2014,10,21
58.25,0,77.23,2.19,-122.8102,38.5038,0,2014,10,22
60.21,0,83.96,1.41,-122.8102,38.5038,0,2014,10,23
55.69,0,88.76,2.51,-122.8102,38.5038,0,2014,10,24
59.77,0,86.2,7,-122.8102,38.5038,0,2014,10,25
54.24,0,79.33,5.36,-122.8102,38.5038,0,2014,10,26
54.02,0,75.33,1.22,-122.8102,38.5038,0,2014,10,27
57.86,0,73.72,2.4,-122.8102,38.5038,0,2014,10,28
62.38,0,72.72,1.16,-122.8102,38.5038,0,2014,10,29
61.08,0,82.79,3.18,-122.8102,38.5038,0,2014,10,30
58.63,0.01,85.64,3.67,-122.8102,38.5038,0,2014,10,31
54.22,0,72.36,3.12,-122.8102,38.5038,0,2014,11,1
53.34,0,71.04,2.96,-122.8102,38.5038,0,2014,11,2
55.23,0,72.41,2.48,-122.8102,38.5038,0,2014,11,3
52.27,0,81.41,0.9,-122.8102,38.5038,0,2014,11,4
59.16,0,71.52,2.14,-122.8102,38.5038,0,2014,11,5
57.18,0,80.58,1.71,-122.8102,38.5038,0,2014,11,6
51.56,0,91.87,0.65,-122.8102,38.5038,0,2014,11,7
60.34,0,73.08,1.24,-122.8102,38.5038,0,2014,11,8
51.75,0,88.4,0.88,-122.8102,38.5038,0,2014,11,9
49.76,0,92.48,1.21,-122.8102,38.5038,0,2014,11,10
57.45,0,76.89,2.43,-122.8102,38.5038,0,2014,11,11
55.89,0,77.73,1.3,-122.8102,38.5038,0,2014,11,12
56.12,0,93.25,1.73,-122.8102,38.5038,0,2014,11,13
52.82,0,89.69,1.29,-122.8102,38.5038,0,2014,11,14
48.35,0,88.48,1.98,-122.8102,38.5038,0,2014,11,15
51.1,0,73.32,2.68,-122.8102,38.5038,0,2014,11,16
49.82,0,68.12,2.96,-122.8102,38.5038,0,2014,11,17
49.98,0,69,1.76,-122.8102,38.5038,0,2014,11,18
52.16,0.01,94.08,2.12,-122.8102,38.5038,0,2014,11,19
52.78,0.01,95.73,2.9,-122.8102,38.5038,0,2014,11,20
50.99,0,94.2,2.6,-122.8102,38.5038,0,2014,11,21
58.83,0,87.36,8.02,-122.8102,38.5038,0,2014,11,22
51.26,0,76.8,3.44,-122.8102,38.5038,0,2014,11,23
50.78,0,79.32,1.92,-122.8102,38.5038,0,2014,11,24
47.81,0,85.68,0.76,-122.8102,38.5038,0,2014,11,25
46.06,0,88.45,0.98,-122.8102,38.5038,0,2014,11,26
46.81,0,89.02,0.64,-122.8102,38.5038,0,2014,11,27
49.88,0.01,95.62,1.27,-122.8102,38.5038,0,2014,11,28
57.2,0.01,94.7,1.67,-122.8102,38.5038,0,2014,11,29
55.69,0.03,86.78,4.56,-122.8102,38.5038,0,2014,11,30
55.92,0,95.18,1.31,-122.8102,38.5038,0,2014,12,1
56.06,0.02,92.19,5.63,-122.8102,38.5038,0,2014,12,2
58.33,0.05,92.64,7.3,-122.8102,38.5038,0,2014,12,3
54.87,0,97.2,0.77,-122.8102,38.5038,0,2014,12,4
57.83,0.02,93.98,5.48,-122.8102,38.5038,0,2014,12,5
54.38,0,95,1.42,-122.8102,38.5038,0,2014,12,6
51.21,0,96.33,0.98,-122.8102,38.5038,0,2014,12,7
58.43,0,95.26,0.89,-122.8102,38.5038,0,2014,12,8
57.24,0,97.78,1.51,-122.8102,38.5038,0,2014,12,9
56.3,0.04,96.79,5.3,-122.8102,38.5038,0,2014,12,10
55.37,0.14,93.75,9.05,-122.8102,38.5038,0,2014,12,11
49.58,0.01,93.12,2.63,-122.8102,38.5038,0,2014,12,12
46.78,0,93.97,2.9,-122.8102,38.5038,0,2014,12,13
47.26,0,93.08,2.25,-122.8102,38.5038,0,2014,12,14
50.44,0.09,93.57,3.33,-122.8102,38.5038,0,2014,12,15
50.18,0.03,94.94,4.37,-122.8102,38.5038,0,2014,12,16
51.12,0.01,91.61,3.45,-122.8102,38.5038,0,2014,12,17
52.6,0.01,94.19,1.49,-122.8102,38.5038,0,2014,12,18
54.21,0.03,96.16,3.96,-122.8102,38.5038,0,2014,12,19
54.37,0.01,95.92,2.35,-122.8102,38.5038,0,2014,12,20
56.2,0,96.86,0.95,-122.8102,38.5038,0,2014,12,21
51.61,0,92.77,2.5,-122.8102,38.5038,0,2014,12,22
52.37,0,91.08,1.57,-122.8102,38.5038,0,2014,12,23
49.18,0,88.5,4.5,-122.8102,38.5038,0,2014,12,24
47.62,0,67.68,8.32,-122.8102,38.5038,0,2014,12,25
47.18,0,62.52,5.84,-122.8102,38.5038,0,2014,12,26
43.72,0,75.46,2.31,-122.8102,38.5038,0,2014,12,27
43.28,0,91.83,1.88,-122.8102,38.5038,0,2014,12,28
38.89,0,88.88,0.98,-122.8102,38.5038,0,2014,12,29
45.78,0,47.44,12.68,-122.8102,38.5038,0,2014,12,30
47.62,0,28.56,9.75,-122.8102,38.5038,0,2014,12,31
39.82,0,70.8,2.56,-122.8102,38.5038,0,2015,1,1
37.85,0,81.97,0.86,-122.8102,38.5038,0,2015,1,2
35.86,0,89.37,1.02,-122.8102,38.5038,0,2015,1,3
43.86,0,78.56,1.48,-122.8102,38.5038,0,2015,1,4
39.9,0,90.49,0.96,-122.8102,38.5038,0,2015,1,5
41.16,0,91.35,0.59,-122.8102,38.5038,0,2015,1,6
41.01,0,91.62,0.46,-122.8102,38.5038,0,2015,1,7
43.7,0,93.32,0.93,-122.8102,38.5038,0,2015,1,8
47.56,0,88.77,1.66,-122.8102,38.5038,0,2015,1,9
46.24,0,94.18,0.75,-122.8102,38.5038,0,2015,1,10
46.36,0,95.12,1.12,-122.8102,38.5038,0,2015,1,11
48.25,0,87.31,1.31,-122.8102,38.5038,0,2015,1,12
50.65,0,77.37,2.67,-122.8102,38.5038,0,2015,1,13
44.99,0,89.49,1.74,-122.8102,38.5038,0,2015,1,14
44.96,0,92.71,0.57,-122.8102,38.5038,0,2015,1,15
49.7,0,97.23,0.9,-122.8102,38.5038,0,2015,1,16
52.62,0,96.78,0.61,-122.8102,38.5038,0,2015,1,17
55.82,0,95.12,0.88,-122.8102,38.5038,0,2015,1,18
52.39,0,91.44,2.58,-122.8102,38.5038,0,2015,1,19
45.62,0,92.84,1.25,-122.8102,38.5038,0,2015,1,20
44.07,0,91.23,1.31,-122.8102,38.5038,0,2015,1,21
42.36,0,93.7,1.24,-122.8102,38.5038,0,2015,1,22
46.01,0,91.08,0.73,-122.8102,38.5038,0,2015,1,23
46.69,0,89.41,1.76,-122.8102,38.5038,0,2015,1,24
45.34,0,93.25,0.9,-122.8102,38.5038,0,2015,1,25
43.03,0,90.87,1.23,-122.8102,38.5038,0,2015,1,26
54.02,0,84.96,0.92,-122.8102,38.5038,0,2015,1,27
52.3,0,85.38,1.88,-122.8102,38.5038,0,2015,1,28
47.08,0,88.98,0.98,-122.8102,38.5038,0,2015,1,29
44.89,0,90.88,0.81,-122.8102,38.5038,0,2015,1,30
56.67,0,62.78,3.52,-122.8102,38.5038,0,2015,1,31
51.3,0,77.96,1.56,-122.8102,38.5038,0,2015,2,1
49.14,0,87.82,0.62,-122.8102,38.5038,0,2015,2,2
51.2,0,91.29,0.59,-122.8102,38.5038,0,2015,2,3
49.19,0,92.62,1.09,-122.8102,38.5038,0,2015,2,4
56.99,0,78.24,5.97,-122.8102,38.5038,0,2015,2,5
59.48,0.09,89.13,17.49,-122.8102,38.5038,0,2015,2,6
60.92,0,84.63,6.53,-122.8102,38.5038,0,2015,2,7
58.33,0.03,89.23,9.75,-122.8102,38.5038,0,2015,2,8
55.7,0.01,85.14,5.11,-122.8102,38.5038,0,2015,2,9
49.71,0,83.06,2.66,-122.8102,38.5038,0,2015,2,10
51.86,0,81.76,1.88,-122.8102,38.5038,0,2015,2,11
50.91,0,85.54,1.08,-122.8102,38.5038,0,2015,2,12
56.78,0,74.92,1.64,-122.8102,38.5038,0,2015,2,13
55.19,0,80.2,2.17,-122.8102,38.5038,0,2015,2,14
52.85,0,83.2,1.89,-122.8102,38.5038,0,2015,2,15
51.27,0,90.4,2.53,-122.8102,38.5038,0,2015,2,16
51.53,0,91.38,0.59,-122.8102,38.5038,0,2015,2,17
52.85,0,88.4,1.94,-122.8102,38.5038,0,2015,2,18
50.81,0,97,2.43,-122.8102,38.5038,0,2015,2,19
51.39,0,94.72,1.46,-122.8102,38.5038,0,2015,2,20
49.3,0,90.31,2.5,-122.8102,38.5038,0,2015,2,21
49.06,0,71.3,5.79,-122.8102,38.5038,0,2015,2,22
54.68,0,26.04,11.23,-122.8102,38.5038,0,2015,2,23
48.7,0,65.52,2.64,-122.8102,38.5038,0,2015,2,24
48.15,0,81.63,2.43,-122.8102,38.5038,0,2015,2,25
50.66,0,80.31,4.67,-122.8102,38.5038,0,2015,2,26
53.86,0,69.64,8.08,-122.8102,38.5038,0,2015,2,27
49.79,0,75.07,3.57,-122.8102,38.5038,0,2015,2,28
44.54,0,81.9,1.93,-122.8102,38.5038,0,2015,3,1
49.19,0,78.86,2.72,-122.8102,38.5038,0,2015,3,2
49.62,0,76.48,4.12,-122.8102,38.5038,0,2015,3,3
48.43,0,71.76,2.62,-122.8102,38.5038,0,2015,3,4
53.02,0,65.64,3.04,-122.8102,38.5038,0,2015,3,5
54.22,0,67.24,3.28,-122.8102,38.5038,0,2015,3,6
47.22,0,86.19,1.91,-122.8102,38.5038,0,2015,3,7
51.14,0,89.33,2.52,-122.8102,38.5038,0,2015,3,8
51.25,0,90.72,2.81,-122.8102,38.5038,0,2015,3,9
51.99,0,89.11,2.95,-122.8102,38.5038,0,2015,3,10
55.63,0,83.96,3.39,-122.8102,38.5038,0,2015,3,11
53.28,0,84.5,2.74,-122.8102,38.5038,0,2015,3,12
58.56,0,76.96,2.29,-122.8102,38.5038,0,2015,3,13
64.14,0,71.72,1.76,-122.8102,38.5038,0,2015,3,14
59.1,0,71.48,2.64,-122.8102,38.5038,0,2015,3,15
58.82,0,79.84,2.12,-122.8102,38.5038,0,2015,3,16
54.63,0,77.64,3.53,-122.8102,38.5038,0,2015,3,17
56.86,0,69.92,3.16,-122.8102,38.5038,0,2015,3,18
54.18,0,79.68,2.16,-122.8102,38.5038,0,2015,3,19
49.22,0,88.08,2.08,-122.8102,38.5038,0,2015,3,20
54.87,0,83.09,2.8,-122.8102,38.5038,0,2015,3,21
57.46,0,83.61,3.95,-122.8102,38.5038,0,2015,3,22
52.02,0,82.75,2.42,-122.8102,38.5038,0,2015,3,23
57.84,0,74.36,2.86,-122.8102,38.5038,0,2015,3,24
59.22,0,72.76,2.36,-122.8102,38.5038,0,2015,3,25
56.66,0,80.45,1.55,-122.8102,38.5038,0,2015,3,26
54.56,0,85.43,4.94,-122.8102,38.5038,0,2015,3,27
59.43,0,66.48,3.74,-122.8102,38.5038,0,2015,3,28
59.42,0,67.52,3.36,-122.8102,38.5038,0,2015,3,29
58.46,0,70.76,3.6,-122.8102,38.5038,0,2015,3,30
57.78,0,57.92,9.77,-122.8102,38.5038,0,2015,3,31
56.46,0,46.6,10.12,-122.8102,38.5038,0,2015,4,1
57.42,0,45.6,7.32,-122.8102,38.5038,0,2015,4,2
55.02,0,58.12,4.48,-122.8102,38.5038,0,2015,4,3
52.41,0,61.04,4.23,-122.8102,38.5038,0,2015,4,4
48.25,0.02,77.23,5.09,-122.8102,38.5038,0,2015,4,5
49.73,0,75.37,7.85,-122.8102,38.5038,0,2015,4,6
48.84,0.03,84.18,5.68,-122.8102,38.5038,0,2015,4,7
46.27,0,83.95,3.51,-122.8102,38.5038,0,2015,4,8
48.49,0,79.19,2.5,-122.8102,38.5038,0,2015,4,9
53.78,0,62.96,3.68,-122.8102,38.5038,0,2015,4,10
57.26,0,66.44,4.6,-122.8102,38.5038,0,2015,4,11
59.42,0,67.96,4.8,-122.8102,38.5038,0,2015,4,12
52.04,0,79.45,5.42,-122.8102,38.5038,0,2015,4,13
54.83,0,48.54,10.12,-122.8102,38.5038,0,2015,4,14
59.74,0,48.2,6.84,-122.8102,38.5038,0,2015,4,15
64.98,0,35.58,6.77,-122.8102,38.5038,0,2015,4,16
55.91,0,68.32,4.57,-122.8102,38.5038,0,2015,4,17
53.33,0,83.85,3.56,-122.8102,38.5038,0,2015,4,18
53.75,0,86.54,3.62,-122.8102,38.5038,0,2015,4,19
56.27,0,79.68,4.14,-122.8102,38.5038,0,2015,4,20
53.79,0,85.7,4.07,-122.8102,38.5038,0,2015,4,21
56.5,0,77.61,4,-122.8102,38.5038,0,2015,4,22
51.89,0,79.72,3.02,-122.8102,38.5038,0,2015,4,23
55.75,0.01,69.56,6.74,-122.8102,38.5038,0,2015,4,24
54.2,0,80.67,4.04,-122.8102,38.5038,0,2015,4,25
62.22,0,54.64,5.88,-122.8102,38.5038,0,2015,4,26
62.99,0,66.89,6.61,-122.8102,38.5038,0,2015,4,27
57.93,0,79.36,3.3,-122.8102,38.5038,0,2015,4,28
60.25,0,70.69,3,-122.8102,38.5038,0,2015,4,29
68.43,0,51.23,3.96,-122.8102,38.5038,0,2015,4,30
60.5,0,69.38,6.62,-122.8102,38.5038,0,2015,5,1
55.64,0,78.86,4.48,-122.8102,38.5038,0,2015,5,2
53.32,0,83.37,4.77,-122.8102,38.5038,0,2015,5,3
53.96,0,79.81,3.81,-122.8102,38.5038,0,2015,5,4
51.62,0,79.87,2.45,-122.8102,38.5038,0,2015,5,5
59.82,0,56.68,6.04,-122.8102,38.5038,0,2015,5,6
62.18,0,44.36,7.16,-122.8102,38.5038,0,2015,5,7
54.99,0,74.11,5.67,-122.8102,38.5038,0,2015,5,8
55.62,0,77.33,5.53,-122.8102,38.5038,0,2015,5,9
55.95,0,75.82,4.25,-122.8102,38.5038,0,2015,5,10
52.5,0,75.77,4.46,-122.8102,38.5038,0,2015,5,11
57.98,0,52.77,7.88,-122.8102,38.5038,0,2015,5,12
55.45,0,66.93,4.82,-122.8102,38.5038,0,2015,5,13
55.66,0,74.86,4.08,-122.8102,38.5038,0,2015,5,14
56.32,0,74.56,4.28,-122.8102,38.5038,0,2015,5,15
55.29,0,76.53,3.73,-122.8102,38.5038,0,2015,5,16
56.48,0,75.08,4.81,-122.8102,38.5038,0,2015,5,17
54.04,0,81.94,3.81,-122.8102,38.5038,0,2015,5,18
55.15,0,79.46,3.46,-122.8102,38.5038,0,2015,5,19
56.11,0,79.58,4.21,-122.8102,38.5038,0,2015,5,20
59.02,0,75.97,3.86,-122.8102,38.5038,0,2015,5,21
58.46,0,76.5,4.31,-122.8102,38.5038,0,2015,5,22
59.21,0,74.94,3.97,-122.8102,38.5038,0,2015,5,23
55.72,0,79.59,5.5,-122.8102,38.5038,0,2015,5,24
55.89,0,79.16,5.31,-122.8102,38.5038,0,2015,5,25
55.82,0,79.77,4.87,-122.8102,38.5038,0,2015,5,26
57.32,0,78.27,3.93,-122.8102,38.5038,0,2015,5,27
57.42,0,79.59,4.72,-122.8102,38.5038,0,2015,5,28
56.81,0,80.48,4.15,-122.8102,38.5038,0,2015,5,29
55.74,0,83.85,4.95,-122.8102,38.5038,0,2015,5,30
55.73,0,79.17,4.76,-122.8102,38.5038,0,2015,5,31
59.36,0,78.53,3.41,-122.8102,38.5038,0,2015,6,1
62.19,0,71.21,3.72,-122.8102,38.5038,0,2015,6,2
63.14,0,64.96,3.96,-122.8102,38.5038,0,2015,6,3
64.36,0,64.07,4.48,-122.8102,38.5038,0,2015,6,4
60.06,0,74.29,5.57,-122.8102,38.5038,0,2015,6,5
57.87,0,81.43,5.69,-122.8102,38.5038,0,2015,6,6
64.73,0,69.96,4.85,-122.8102,38.5038,0,2015,6,7
73.7,0,55.72,4.04,-122.8102,38.5038,0,2015,6,8
62.42,0,73.66,7.1,-122.8102,38.5038,0,2015,6,9
63.75,0,77.58,5.81,-122.8102,38.5038,0,2015,6,10
64.38,0,74.36,4.82,-122.8102,38.5038,0,2015,6,11
61.75,0,79.11,3.84,-122.8102,38.5038,0,2015,6,12
60.63,0,77.87,5.52,-122.8102,38.5038,0,2015,6,13
57.41,0,80.39,5.42,-122.8102,38.5038,0,2015,6,14
60.87,0,72,5,-122.8102,38.5038,0,2015,6,15
57.23,0,78.62,3.35,-122.8102,38.5038,0,2015,6,16
60.98,0,69.65,4.12,-122.8102,38.5038,0,2015,6,17
58.02,0,73.97,4.43,-122.8102,38.5038,0,2015,6,18
61.55,0,66.53,4.3,-122.8102,38.5038,0,2015,6,19
61.76,0,69.07,5.11,-122.8102,38.5038,0,2015,6,20
59.78,0,72.41,4.48,-122.8102,38.5038,0,2015,6,21
57.91,0,77.24,4.51,-122.8102,38.5038,0,2015,6,22
67.14,0,58.12,4.6,-122.8102,38.5038,0,2015,6,23
66.02,0,60.84,4.4,-122.8102,38.5038,0,2015,6,24
69.58,0,56.64,4.6,-122.8102,38.5038,0,2015,6,25
67.42,0,61.84,5.72,-122.8102,38.5038,0,2015,6,26
62.34,0,77.16,4.32,-122.8102,38.5038,0,2015,6,27
64.13,0,75.11,5.17,-122.8102,38.5038,0,2015,6,28
67.18,0,67.85,4.92,-122.8102,38.5038,0,2015,6,29
72.28,0,58.58,4.27,-122.8102,38.5038,0,2015,6,30
70.78,0,56.96,5.36,-122.8102,38.5038,0,2015,7,1
64.48,0,73.88,7.04,-122.8102,38.5038,0,2015,7,2
63.79,0,78,6.11,-122.8102,38.5038,0,2015,7,3
63.85,0,75.1,5.9,-122.8102,38.5038,0,2015,7,4
62.19,0,80.24,4.68,-122.8102,38.5038,0,2015,7,5
65.36,0,70.47,4.91,-122.8102,38.5038,0,2015,7,6
65.22,0,70.28,4.68,-122.8102,38.5038,0,2015,7,7
62.16,0,76.76,3.85,-122.8102,38.5038,0,2015,7,8
60.75,0,85.26,2.97,-122.8102,38.5038,0,2015,7,9
63.57,0,77.66,3.52,-122.8102,38.5038,0,2015,7,10
65.91,0,69.04,4.42,-122.8102,38.5038,0,2015,7,11
65.7,0,70.52,4.44,-122.8102,38.5038,0,2015,7,12
64.65,0,76.6,3.09,-122.8102,38.5038,0,2015,7,13
64.3,0,75.62,4.03,-122.8102,38.5038,0,2015,7,14
63.65,0,76.87,5.47,-122.8102,38.5038,0,2015,7,15
63.26,0,78.17,5.41,-122.8102,38.5038,0,2015,7,16
64.77,0,74.18,4.93,-122.8102,38.5038,0,2015,7,17
65.06,0,68.59,4.14,-122.8102,38.5038,0,2015,7,18
73.26,0,56.72,4,-122.8102,38.5038,0,2015,7,19
72.21,0,64.26,5.7,-122.8102,38.5038,0,2015,7,20
63.5,0,76.45,6.66,-122.8102,38.5038,0,2015,7,21
62.69,0,74.83,6.53,-122.8102,38.5038,0,2015,7,22
63.38,0,72.45,4.21,-122.8102,38.5038,0,2015,7,23
58.75,0,79.76,3.32,-122.8102,38.5038,0,2015,7,24
59.42,0,85.34,3.93,-122.8102,38.5038,0,2015,7,25
68.27,0,63.25,5.5,-122.8102,38.5038,0,2015,7,26
72.37,0,48.73,5.42,-122.8102,38.5038,0,2015,7,27
73.42,0,50.68,4.04,-122.8102,38.5038,0,2015,7,28
68.87,0,63.93,5.67,-122.8102,38.5038,0,2015,7,29
66.64,0,74.69,5,-122.8102,38.5038,0,2015,7,30
63.76,0,78.76,4.67,-122.8102,38.5038,0,2015,7,31
66.08,0,74,4.45,-122.8102,38.5038,0,2015,8,1
66.74,0,72.72,4.24,-122.8102,38.5038,0,2015,8,2
64.98,0,71.35,4.08,-122.8102,38.5038,0,2015,8,3
60.11,0,80.22,2.28,-122.8102,38.5038,0,2015,8,4
65.83,0,72.77,3.73,-122.8102,38.5038,0,2015,8,5
65.33,0,73.38,6.12,-122.8102,38.5038,0,2015,8,6
64.34,0,73.97,4.52,-122.8102,38.5038,0,2015,8,7
64.57,0,74.41,3.52,-122.8102,38.5038,0,2015,8,8
62.11,0,75.26,3.5,-122.8102,38.5038,0,2015,8,9
64.08,0,75.22,4.66,-122.8102,38.5038,0,2015,8,10
61.85,0,79.97,5.43,-122.8102,38.5038,0,2015,8,11
64.63,0,73.86,3.79,-122.8102,38.5038,0,2015,8,12
64.19,0,80.56,3.59,-122.8102,38.5038,0,2015,8,13
67.13,0,68.29,2.64,-122.8102,38.5038,0,2015,8,14
75.16,0,51.72,3.59,-122.8102,38.5038,0,2015,8,15
77.1,0,45.92,2.84,-122.8102,38.5038,0,2015,8,16
66.45,0,67.41,5.19,-122.8102,38.5038,0,2015,8,17
62.7,0,77.5,3.96,-122.8102,38.5038,0,2015,8,18
63.12,0,77.39,3.55,-122.8102,38.5038,0,2015,8,19
62.09,0,80.8,4.6,-122.8102,38.5038,0,2015,8,20
61.28,0,82.26,4.88,-122.8102,38.5038,0,2015,8,21
62.99,0,78.79,3.96,-122.8102,38.5038,0,2015,8,22
63.63,0,74.39,4.54,-122.8102,38.5038,0,2015,8,23
64.81,0,73.18,3.25,-122.8102,38.5038,0,2015,8,24
61.96,0,80.62,3.59,-122.8102,38.5038,0,2015,8,25
65.14,0,73.45,2.73,-122.8102,38.5038,0,2015,8,26
73.14,0,51,3.28,-122.8102,38.5038,0,2015,8,27
73.32,0,58.11,4.63,-122.8102,38.5038,0,2015,8,28
67.63,0,75.9,4.33,-122.8102,38.5038,0,2015,8,29
68.11,0,64.97,5.06,-122.8102,38.5038,0,2015,8,30
68.71,0,60.04,3.85,-122.8102,38.5038,0,2015,8,31
66.18,0,67.52,3.64,-122.8102,38.5038,0,2015,9,1
62.74,0,73.76,3.21,-122.8102,38.5038,0,2015,9,2
